address	rarity	salt	nonce		
0x00000000000054197553A13A1Bb309A45b2d7F16	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1785175026d68c90021f1819c	20		
0x00000000000055ff7c878b906cca513b8eCA4c76	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14754997567879e02be6d4403	18		
0x00000000000056922f48C64048f685Fc8Ac666E5	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11616be6961150103ca6b84eb	26		
0x00000000000056d99AB1B25B3Cc88bc2D6D1117B	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1aa956b7ef9704a020712ec03	20		
0x000000000000570961c577D9436F5D128796c8De	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ca6c58bcf76613013c7110c2	5		
0x000000000000573D753E1C662D25B8699e78e036	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c5ec2e1481b1e0025646fda7	27		
0x00000000000058420399f63e44ee7982AC36d135	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14ad5a85807b49001d09be2b2	21		
0x00000000000058Ad2346eDCC535BD2474CdEeC28	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d94c864e87899500ba204ebb	20		
0x000000000000590540CDf7291F2514f8d493B5f7	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a15ba63311f53cbb032cca4818	2		
0x0000000000005A7aef87Cc995B6FF585C589bc59	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1748cb852b6345e013714ef02	2		
0x0000000000005AA187A58A453A42FeD1d6369c7F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1261226c0b8b10c0284a75c57	17		
0x0000000000005aEDAF8f3ec2E911354c57598cDC	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11e0ef8815f72bf019c4a3f24	16		
0x0000000000005b4Ff0F09cbe5DfF259aCc00607a	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a182e1956d28b60302a25a6c8e	14		
0x0000000000005b5695e182b52c07B52180CF19EE	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a13d94003773edc500a9a43017	7		
0x0000000000005caA899fF080832E473a16A56636	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a15afed65e64029c0218c0ec18	20		
0x0000000000005Ce3EA2053db025baFA27110D4f1	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a13e07f1c839cc430050336277	8		
0x0000000000005d4D7F01842cDE05636Bd94b4e7B	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11994f32745ebde015a93d737	20		
0x0000000000005Ef21A091DBA40fF20A0c91bEd45	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1fe058ac37d850d00db6188fa	2		
0x0000000000005F1173fFFC2e68219502095d6e22	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1cab977c9b7155b00719d1991	30		
0x0000000000005f197043653bd4F1E8f53f6d2707	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e8bda6bb05ecf7023f4a070b	25		
0x0000000000005fCb606a477680140e84d8aF621b	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a15fe3db5680092b03068e0023	24		
0x000000000000606B566919df51722aAa67a4E402	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19ca4022c54830802239fafe9	18		
0x0000000000006193F94fD135be0A0E2F4Dc59439	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14f68b00b5caf0f020fd46765	22		
0x00000000000061d6df3F88eFa68Df989696DE4f8	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1adc067c480ccf200dc58ffde	1		
0x00000000000062D611E8626466BB6d95EA7C3e59	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18e84ab84aab13d00c205a0c0	1		
0x00000000000062DBF2b04604f365134fd499BA61	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17cc613952f2ef7035b512720	19		
0x00000000000062f233556A34d9D05C3e6ce87ee9	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1da86f2763c3fcd03dbd8540a	8		
0x000000000000634545eB765B22b4ad9e0F4eb2b5	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a168be63c82a7dfb005d63f9ba	25		
0x00000000000063B4f998F1da8a5Fc2527d05116A	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10fa9b5a5a811fa01370ba90a	4		
0x0000000000006542B90a37e2465a515718b82158	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1182f9e1a79593a0077a70de1	19		
0x000000000000654504E18d7E5064a2dA88290C35	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a191b424ff3c603c00017bc183	9		
0x00000000000065b2c99C6c94642fA117DDaD6Eae	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10a3db363c8c7d701656818ca	20		
0x00000000000065cfcB52b38ddE54b93964d64571	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b730d85ea9e51302007265c1	8		
0x0000000000006689f55bC172f6b6352fc534eB09	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d36730357ead5a0228569235	7		
0x00000000000067B3e7a9d54D1f0f1694ce6fa0E1	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1554d94a987af4400239c298e	1		
0x00000000000067bA860f3789025579aFB6f57235	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a15c4f36648eac9a009ca37e5a	13		
0x00000000000067dCF4f4442d852C62A08a2815d6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1570e9a6ebf89fb029b988592	23		
0x000000000000682Efc05d21F7f09f8B8BCfD72E5	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1af04ca8638ee1d026079737b	28		
0x00000000000068C6f262Cb557C5b44c06f7c5138	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11810139577647303d5ffe923	7		
0x00000000000068fF0A1aC6EaAD9FC7bFFc0B42E9	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a61d48f23c2ede019aa520e7	7		
0x000000000000699C8Fa5E88Cf5944dBdF32dfd07	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1289b5f81b35b07027076e8e1	21		
0x00000000000069C8F63B4379BEeFEfE85De866dA	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11daf72b6a7bbc001f4f9235e	17		
0x0000000000006a6894F4Fa11378320942f14B0f2	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b9d67038495ddc00318daae2	30		
0x0000000000006b1EAcD8b80Ec32a4aF269Aa58a6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a113826d57779f53006a25771a	22		
0x0000000000006Be36a8a9923521264B5052d0e30	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f184ea1d6cdd6903b948f92f	1		
0x0000000000006BFBeE93c14615A3A75300b69BE1	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19bc7b6eb5eefdd03084d186c	27		
0x0000000000006c00D36536D09059AA4702De7fA9	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14d5c065a6213020205960eeb	11		
0x0000000000006D532946d7E55020C3a6a599170B	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a161cc9d341bf1de01a80aa0d2	31		
0x0000000000006dA03fb218AD21511c0302A652aD	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c6064fdde1a83a038d994d4c	27		
0x0000000000006Db5faefE7d37E9Dd7C94bc0316A	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a75ea77ef33403017748054f	2		
0x0000000000006dd371EECD595EacE11cB89231f1	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11f38ca940e600b039e5eebf4	12		
0x0000000000006E12EC2d781Ffa604C78cab34e43	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a12e353e4492f80500fc96a8eb	20		
0x0000000000006f2853cF775F933f8614B35cBEDD	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a180ffad6ce1e85a00db7bd0ca	7		
0x0000000000006fae2065AddD38F3cb903f5EbB8e	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14e48bfb0f362420368cdebb4	2		
0x00000000000070C2f16d658cad7EB7Ce1CD69A6C	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a13bcf8e22abd83501fee1d595	26		
0x00000000000071ad5F5145e68460BD4b82c9C476	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a126c8b8a4f63b610060ac7d41	26		
0x00000000000072421C65Ff7d89B51686471a4632	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1618a60e891ad3102396319fd	30		
0x00000000000072D6e4D9cCEcc06F62435Db2F9D8	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e4c69d7f19d586003dee4bef	19		
0x000000000000744350145D5881Fd9A58c391Eb58	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a12bd9c620131a61035396e5e4	23		
0x0000000000007504eDD12C3E6fD21774AD7CBf25	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c26cbd8752d16b00971d7c65	13		
0x0000000000007526f2d7f54785DfAE1023b532b7	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b79d254cc8212b03c802d519	8		
0x0000000000007584b5FC57F32b6523600439d7eD	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d524a733a9ce4101cd725fa6	21		
0x000000000000762f841cd0D59968F80544A82A1f	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19cc42336facb5d00b50486e9	11		
0x000000000000763F13bf94AE615CF91649d01aA0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a163bd64dbc4623403f10bf4f6	7		
0x000000000000769b5Db05265aB810cD701182E1F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14d3a2e36821c2d002d5b2983	23		
0x00000000000076dE1358781b5D17b89fc8022479	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a139e17444ba3591003b47e867	29		
0x00000000000077090054095EaAFbE25EAcDE43bf	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e1f2762c3461670066098549	14		
0x00000000000078AfDfCaFe46Ae970a92b752F568	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1982b7fbb38071301c1fd509a	17		
0x0000000000007952Ab354Fe87C64c4A4EB227fFB	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11194a4be35748f0279257601	7		
0x00000000000079EB2328B97851138b4d24321C1D	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a550cc0d907ddf02a0c960fb	10		
0x0000000000007A39632c0358128542F091D8b95d	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18bf747217c061a01db70c127	31		
0x0000000000007a4B8eb462BcAeEb44BcF7FB408B	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a104af021c2c56ec00dcd1b836	26		
0x0000000000007a8E14D32D99a7724C83ee363183	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1bd0fd7b216623000ff3b6165	27		
0x0000000000007AFAEf42116233F03ba63A584fCb	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1af40bf0edd19b600fd1d2f18	31		
0x0000000000007c565817e774bd474972cC428506	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d478d62b225bc0032aced61c	26		
0x0000000000007c9c7e8921fC903B2d7778dfCC23	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ac87959d23253700396c2736	28		
0x0000000000007cB0Bd2a02E8C3FD36FEFe2CD114	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17271c33ec6633c01353095b6	2		
0x0000000000007D052129c0043C1C7324660F7A21	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11b8cabff387473034581b077	29		
0x0000000000007DD5AD203eC0f51EBD1fcbE00088	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1697b7e236d3c51034594f071	5		
0x0000000000007e8213af01768045be8687758ddc	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19d83822cf5288d0194137544	10		
0x0000000000007E8e5A0F129fB84d117e623c0C9A	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1016490722ba4cb036033a34c	25		
0x0000000000007eE4E807AeD90c575F36a5d3d27D	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ef61360d53a3a30090a7b6be	7		
0x0000000000007F181F99c36627BB480361D62ca5	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b454ef9dc36a700309062559	1		
0x0000000000007fa96995d992eCEA588aD5Ea7994	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17a8a955e30bb7001d8b5d048	24		
0x0000000000008063Ef3daEFc7171B26F476056a6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a6bfc9a68e8e75008fd8fe0f	17		
0x00000000000080a52deCD92c42Af95a0180E3BdA	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14e2d9195dc737300c226cd81	23		
0x00000000000080A951bcb51b271fDDc4BA28bCB3	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10b7f39829434450091207551	19		
0x000000000000815126cDfFeF14C1a0aD8D0c9C8c	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a153df23818f788003a433d5a3	4		
0x0000000000008154a0ca3158905CF433a4be905B	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d2b71325438cd9004be4b104	20		
0x000000000000815755B67cF80Fa799cc163e3AD0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1431d51e3819869027ecf335b	26		
0x0000000000008160931B50bE02c683b8a14BB203	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a146ef8c97ae1a460210f67591	31		
0x000000000000823107b1690Fc32F210Ea0Bd5937	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1456d704f150c2c0244bc1546	27		
0x0000000000008231b386D27fCb80DC23cb3c6e77	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e6df9b67810ae50047d5547a	25		
0x0000000000008401439573F0E67dbeAf3B3d79f2	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a170defad6d46e28030043fefe	31		
0x00000000000087E1a3Da3815Ed6A2A89C70E8Ea7	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1970eaa994ae605004e6381ca	28		
0x0000000000008A39E6D4976298B3Db04941989aB	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b6af41894aaec40084d66ae7	16		
0x0000000000008a5E682eb083e114Cc490AD4a38F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c6402af1171093028b17bce8	14		
0x0000000000008A78f04B843247B4ddfb5B9eC947	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a184b2aec777cc6f0069632106	6		
0x0000000000008abBe141d6F8D216cEDbc484F93B	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a16c66bfa2aca3c80338beed82	22		
0x0000000000008af5A62cabAd0574eF75c4702fb9	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a76e6d72bdddc401a7408549	27		
0x0000000000008B8B90ed6F4AEC3B0fD6D0Bb5A80	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f39f6b071b6fae02b3fc0700	1		
0x0000000000008c93Fb2f87AACE8387A3060F43dc	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c8320aff5693af03a01b9335	10		
0x0000000000008d17f604Bf17eD63b19D31A06785	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1123fad703c2d2a02661ed2ca	8		
0x0000000000008eB7FB20A051fb18CAe0dA1DE884	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10c835beb66dc6901ea2cdabb	21		
0x0000000000008F45926F8D896462E75aEF5Fc8f7	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c5c4fd4b2e3ac4000f017b38	20		
0x0000000000008f4796B57bf8e280472ff18f7507	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1be4e688945b13200b649b20c	0		
0x0000000000008fe9300282f168a0628ADcE6297C	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b29a27e211b40b03a98ba7b8	26		
0x0000000000009058D6d98F774Ea54fab0F8Cdc14	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19dd1a3bc8f5e0c03b3d39f75	17		
0x000000000000908b4DD077E20134B594d7A695C6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18f32986eff10b503cf45f88c	3		
0x000000000000917d0053C856f993b7190133Dd14	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a102cf5ad4435d5101ffc7b506	10		
0x00000000000091D14E460757AF7F8e52EC366AA7	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14e281dc2b967490380879195	25		
0x000000000000925cC5151D5897A5b11F356193eB	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d483f2727052c1030c85606d	4		
0x000000000000928aCD4287D08Dd1701cE4C66969	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17e8f74b05cd23903c95e1549	27		
0x00000000000092EDe6B60c814b51Bf39082e0938	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f9afeee46d2e57017136ee35	23		
0x000000000000931e9256E7474e9FE461CEbD17dF	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1525b213763f68d01aedaacad	19		
0x00000000000093EEfF9b03f4eD881637BF246cF3	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a153db1e67b839c1002e6d3fc3	18		
0x000000000000965028BC914C757544cF9416408E	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a15f056e00c47fe602ed6002be	20		
0x00000000000096d0f3b8c0D7E7213DDea8AC09Fe	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a158b53e9065c44901944e04f3	28		
0x00000000000096f165522ce029a0aB12fa05600a	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18e40cdf7e19d59027d1df1ca	27		
0x00000000000097B0Caa21779f9DC35d0203c173D	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a13b4d22901baf3702772b41a2	31		
0x00000000000097E061C332dc7B7a5aa53082D313	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d87b1688913a5e03bf203a87	29		
0x00000000000098EdD2B5c5A19Ee6B86da8D965EA	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10f71d07a2e487e00989f4243	25		
0x00000000000098F4408fD3858CE87A560f5613F3	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1eb52d953f94032014a01a683	12		
0x00000000000099b6f6711A3f25c58f8f2a336A60	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10f15eefd518985025155db39	16		
0x00000000000099cBC3A7cA7D0bD2a9f18eE13AA6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a124ab920c99fb0402f3f02368	0		
0x00000000000099f3571a27786535bEC0971C5bf8	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b827fb1748e57c02e33f0d09	24		
0x0000000000009A9a4b6097B609B957d466569AFF	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1012ebcecb4e3f0033cbca886	2		
0x0000000000009b10eD877ABDEE7f755fD3961499	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19c61af038de40301cadd84c7	10		
0x0000000000009bbdf2641aFA7C29e274C684cc54	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f093050118b73d02d8cca289	14		
0x0000000000009c89a683bbB935E3236567aA7Dfe	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14780745b444592022d85dd64	2		
0x0000000000009cE41B223Cd814437e3925D67AC0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10978b3e127327102936b36d1	22		
0x0000000000009d0904A1124145b82Fa27bd2d0Fd	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b932be8cdc80ea023771dd4a	31		
0x0000000000009DCcc0EB783E1B9faA323Ed70181	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a162a34cf30904ff01ffcc224c	10		
0x0000000000009E761B32dEefD341CF24107F45E5	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18b599763971eec00fa4b48d8	3		
0x0000000000009ecbF1f1ee28ceDf38CB106739bb	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1bb45596bab4d190378cc0c39	17		
0x0000000000009F5c899A7817658499561Bce40C3	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1311ec3bc853975019ff5ccf5	0		
0x0000000000009fa1B97c0fE899c03f97eA6C99E4	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1613d550c36b6ae0378ef8d94	14		
0x000000000000a0C30054039Fe06abc4c6C65c00D	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18ea56ef8dd4fa501650fc380	1		
0x000000000000A17BE53D4184798eb698423dfEE1	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a16d05e3a1a734fa01b3fcef37	19		
0x000000000000a201EEd388414c99709738b5ca81	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14296bddb91b9f003f3a7cea1	30		
0x000000000000a25e126096DE1C68F99a659Bf5B0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a7ade9c462e0d30257f097e8	0		
0x000000000000a2FC3485DAE29788bb9e1F8BF2AA	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1af1e64b0cbe886023230173e	24		
0x000000000000a34DCfC8046f2227D073E01Fa881	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17cc6ec52d425f80214b86211	15		
0x000000000000a35C371681beB5c66d04906bfE06	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14be7de6e71bd5f0113336bcf	23		
0x000000000000A3b52f80f04b5a0bAB6Bb1b78F43	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d4d1e07ad7708e00a00496cd	27		
0x000000000000a3e174F01295053Aa93973c2D48F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1cf46c2d3cbc23d026239f3b0	5		
0x000000000000a3fBA7815305b5AC0F0EcFd27889	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b92b27e5d7a3e700eafdbf8f	16		
0x000000000000a4e5C1055b4BC28AEBa6aF366a3c	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1361f3494c4c552025feca95a	4		
0x000000000000A5EC73a5D461D92F1BE933Dd9079	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1373c402396f6a000859dd57f	15		
0x000000000000A62Bb2A033a316d202B8017513D5	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14bb841856c35ff0167758389	25		
0x000000000000a7134B49A7dC983df330BB7C75d0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c58bd1987bb5b403561ca106	5		
0x000000000000a76BcDCA9A3F0BD39A71aD690A63	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17edf2d24a1eb2c015423ea0c	14		
0x000000000000A7848BD42C993d37aE0Db24D2343	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a153494b1d324002fb19b1b1	3		
0x000000000000A8663D71A83915048972D44B5D02	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a133dca4765b3df60055cd7714	11		
0x000000000000a8CdE71b7f9e075972D5903E3F19	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1696a8e0d15ea9201cb2d2851	31		
