address	rarity	salt	nonce		
0x000000000000A8D9f1363115bb3C2d7fb083D7bF	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d12051bc196a6a0391c77321	20		
0x000000000000A9049bbE76a284bdDa5810177657	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18377d6d807db0100be6360e7	9		
0x000000000000a94CB78d1112d14575Ba33eE9e53	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a16683d948d5d4be023a72f6af	30		
0x000000000000a98ebB0a7C63C46a0653175f761c	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11e3d41987e99c10062b12292	7		
0x000000000000a9ceD963e3ea50E8292aB228B907	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17d33945f4cd45802de66e74d	30		
0x000000000000aAE6FBF248fEcE74160f3E2FD52f	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e3ea4fba9d28950278cf169f	2		
0x000000000000aaF5c946a9b6647d26f2Ab933b8b	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a143e0b2af4951d4033a5cbcff	6		
0x000000000000abDDb0b56FB1657766d460575467	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f4c843e85f12e9033db84151	20		
0x000000000000AC408eF13429736291d3928EFA24	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1358c0fa941039203aab049db	4		
0x000000000000aD26686f7eceE009487cc7e17F28	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1880b931849bf7d01b8adafbd	21		
0x000000000000AeB14e46fb97a8Ea02BDD31a6f34	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a155f64a59a76541033cace0d6	0		
0x000000000000AF6fF2298d7A0DEB0e5FEe32F339	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11cce0f60fbc081004d5d220e	12		
0x000000000000aFF1a0520024D31b1d13Ab8F7a6b	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a111749fc01e6ca402bbe5242e	26		
0x000000000000b0Cdd214dBF1D4cA3Aa124c26336	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1fbc3e66b66234403394fd551	31		
0x000000000000B0EDEAEEEB30dD448DD4afdB9BAB	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14fdf0dc7e16b230140ba8461	5		
0x000000000000b16788C787dA2303C8C5dE13941C	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e5be8dd0b9110b03efb1159e	17		
0x000000000000b1C8e0BfC9e482adfa4D3398E8c6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a12dbe2c8d13800f00fc3c6059	0		
0x000000000000B1d5C9826c42b24b8143A075354D	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f619732fb4af88014e7a66b8	4		
0x000000000000B23DFf4fb762F6f63deE52e12029	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a13780481e2f5c8c00e1bd1701	25		
0x000000000000b2635d2d252FB06160Dc95217241	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a133b658fbf47be403d3ed5e39	15		
0x000000000000B2c73853B1e7E7Be7D74d890Fb41	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17e034c4b5b8230033ab2ace9	29		
0x000000000000b48667B1E7315C4257604a338298	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f20b563738d82e035615d78e	23		
0x000000000000b49EC1dDdDC1BB69d01CB8162cDb	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a7decd10ed0b4d034c43184a	26		
0x000000000000B52C60955e3Fcaf826348d3687a3	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c160d1b0e21c44025e5c8a73	15		
0x000000000000b56462Bcda911aba5d8e81376726	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d523f8d883242301c6494b98	5		
0x000000000000B6212dfc8bb4Fda0492E83C67E12	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a85b785e78e20b03163ac9fc	17		
0x000000000000B650681f3a8729B3BC31959e54df	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1cf282611b7afaf01a3ccaab6	3		
0x000000000000b72eAE73b8DFc18CFCbae23DB5B8	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d930186e7ee59603ebeef23d	26		
0x000000000000b7B8310566C351ED418a758e474d	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18a562ab5d1b8f20009189ba6	26		
0x000000000000B7eC0F98c0f6528BE5CDf407a8c0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ca97e8de83650a0253610f3f	15		
0x000000000000b8fBD1FA345c642aF57314eef5b5	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19aef5c03ac1ca003729bf9f6	20		
0x000000000000B9571007d575DFf11917694a6A6d	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a2455175b70b580059e6027d	20		
0x000000000000ba3b5B98DDE1c22Fa395f826f177	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c91243eb75f5da0381ede4d1	22		
0x000000000000ba3db854C409df3466D45463488F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1811bb342eea96900581d0970	15		
0x000000000000bA5C3F57086164332C6845e0121C	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17c9e655ca4012f03d7127a0e	20		
0x000000000000bCd4E7282B0D7bA2Ff141C943e41	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18a003d2002583f0247cc9104	22		
0x000000000000bD2D7c288ea3b72f9790AAC9b076	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a144f3f0ca8a890f00320568c2	7		
0x000000000000bD7daA3e9fa4AF460AA90b712C87	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a03a788146005000eb3ca515	3		
0x000000000000Bd9D5D90b6eBe28110052243338B	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b19490873a386a039a287c7c	30		
0x000000000000BE5E4A216Ea4CA149C45aC98d155	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1aa2905a4f3f98502a57a15e9	31		
0x000000000000BF602BF9fd5a836075445160C4F0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f5654b0ad7f5510144aa4175	21		
0x000000000000bfc4a686dB59792cfF8a47d19f1D	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a150cbe2b265403e013b41fd52	4		
0x000000000000c03605c646776bE998703ED169Ad	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f5c6b5a341198902939e6cc6	24		
0x000000000000C08B2e5Ad31c197CA523b9EB1Dc2	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a18bd282c2dfd2bf0167dc794c	27		
0x000000000000c16b96C432320ea3094E538091d2	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a12d25ad8ae716430370179557	12		
0x000000000000c19084897a84fEe6BD68067bD9A2	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a118f39a2e963b0c00e3846f11	23		
0x000000000000C21DBA908075a579fB847FA3e29f	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10fe7795214a4d90100a8bf98	17		
0x000000000000C269B5c4550830E404E9b0D971c9	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a137054fd9fca3ed029862c79e	21		
0x000000000000C27C11246B3ECf7209CE3e41E377	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e239ef948ee0af0032d34e83	31		
0x000000000000c2B1Ece855988eFED26524b0693f	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a16e0c9967060ad0027ae41384	0		
0x000000000000C2CA751eA69166fF0Ef69a66298e	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a15847e4dc8a7409011e24ebe9	12		
0x000000000000C458C750594DfFe6C152C1EB48fE	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1cdd1e34dd7e9dc017d8eac2d	20		
0x000000000000C47d0Cc0e7B44B83A8A099d70b50	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14090ecd97ed3a50021e0cde5	21		
0x000000000000C52043120702bA24Bf4479fFeE58	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a80d093af846a10064a043a2	8		
0x000000000000C5E4813166eDc4A9ca91Eee73a6A	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a189dc363fceb02e03cda0a149	18		
0x000000000000c6352CB9E7663b52D833D4d0C385	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19d2e4bd6c494eb01636a13fa	6		
0x000000000000c79CD5971B987D47b46EDA9678DC	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19deaeba3ec361000776acea4	4		
0x000000000000c7b0E209AC66EA2F4F4f673c2185	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1bc3bc33717663f02d90f0f82	22		
0x000000000000C7f750e9a971A56a4FF33Fc61312	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1621e036b14596c03681a92f1	29		
0x000000000000C820b9398F9dDBFC408a30aF88D0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e105f6ee7246b702bf730a2b	3		
0x000000000000C97Bc8b2929005C942322B535d5E	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1733ba0c4d2478c02146a7265	30		
0x000000000000C99964D0Cf24BABb7B46d5bE46F3	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a159ed7d4d3700f7003aebf8d1	1		
0x000000000000Ca47Be0D81620eE71254D6E02636	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b6c8f2166ffc410172173247	27		
0x000000000000CA868C88D2bE331F940fe54711D3	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1fab5217bf2834f00d89ac15e	10		
0x000000000000cAAb1B3ED2232A72E13ea50a3Eb5	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c770373b2291de0245507802	13		
0x000000000000Cb8057B035435F51F4e63008e8ee	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1cd21fd97980c7f020225489f	24		
0x000000000000cC02ffC3c9e740e90ac26Cdd6122	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a13728e93c77ccd7039589095d	16		
0x000000000000Cda7eDB9b7f3D0728E0C32eA438F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a108e3c274be5c1101baa97036	14		
0x000000000000CE3d763e6d591dC16325dDc0E70a	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1398358c7a194880171e24dfa	31		
0x000000000000CEd4498d2a6bC26369a85cEF4D63	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a162f4a7146ee4bc03795b5fb5	28		
0x000000000000CF804B4DF41792228D1cFd1D82e7	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ba26d38d19e43700a40ccc42	21		
0x000000000000CF8BD0e20944b18E0B2ca4AAbF2E	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d7caca085d625101ede01a9b	23		
0x000000000000CFa6d937F5bC6B91f137239d7E2D	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11effe3c298747300b717486d	18		
0x000000000000d150481982cD463D3DEfBe69a711	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1aea4ac359d4f4b01e5454d8a	28		
0x000000000000D2Fb409565A284ACb82E5719afc2	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b30645482df85c03b3ee490b	14		
0x000000000000d326F6511d4c1Efb60a32Ae73EB3	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10212bfdaffe73c01443a4b5e	13		
0x000000000000d3b89480DfeA428e657925F67Db8	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d46b875ba940e801f0d6eda2	27		
0x000000000000D42Fe96220d18A2fCD397023EcA8	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f53d23acaab3f9015e6a9a9f	14		
0x000000000000D4A7c7cebbc5C972565f99AD48C8	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a15395ee8a92e8080045cde098	10		
0x000000000000d54C768b6Bc335889FF722e36693	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1541ddb271f2c76025474da8e	3		
0x000000000000d55e18A08CE2f921eAD7d99e7827	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a13d1bb3cda0ed4c034abcc5a5	7		
0x000000000000d60983D15e47e977989dbC2cb0ff	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a147b106f9944cc60342262170	24		
0x000000000000d6CFa3F6B6fE3e0EA30281cb24C0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e5276247b41d7200359e3118	18		
0x000000000000d77903ECA69A1b4011E473836131	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1133c46cf2058df018809f5ae	3		
0x000000000000D807503194428B9e395bB1C98185	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b59ba2f7b29bc700f8dd6414	18		
0x000000000000D95517F953292C3C7127dB0e9bb6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1eff9c3bd4a2329004ffb61ed	5		
0x000000000000D9aCb4B9D18755E939DD922d6075	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14499e97f8c512703d58b0e86	7		
0x000000000000D9Bb3EE10552e25e271620f72f51	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ed2406914665b4013a27cacc	10		
0x000000000000d9d2fbd6A808Ed2cC2F886FafC70	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a145c5ab15fc1d540076a65ffa	8		
0x000000000000dAAbCCFE10Ff956dA74Ee7DA233f	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1e5d9d8ca0c6b74022258f893	31		
0x000000000000dbCd70ec3E4ad20b8343B4563F5F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a13a551024d6d3b10246bb714c	30		
0x000000000000dc053eE29EF26Ea7814585F558f0	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a154d7bcf1ac3dd801916611d1	29		
0x000000000000DCC9104746272D5712637D3a2195	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b3705c4c579f9c023b4e5711	21		
0x000000000000dd8c7409c4B9dc649c09F3B0FcBE	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1af9666e9a39b9e0236c066a2	12		
0x000000000000dE7853eB766D1a6d4e895FC118Fa	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a169bb80662942870071d0ff2a	21		
0x000000000000de9D6860C96C1128102F7a365257	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a159d6e0dce85ad400126677dd	15		
0x000000000000DF2f6fE70b384E9aED179E2e9878	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11242a8b8660ba003ee4e6bbe	1		
0x000000000000Df353Ba04268431b7db05B765ea2	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1423edaa85684f6005e689e6d	12		
0x000000000000dF55670041e983FEc003Fee3F9cd	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a15920555ee5bd00014db70668	15		
0x000000000000df74323C0392a5967521BD9eBCeA	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1beeadf18507ca3008e1d203f	20		
0x000000000000df97f760BFb9300aB51158A0225E	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19330179288ec78002811cdc0	27		
0x000000000000DFFd953A9E525F5BE4993D2d84f1	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17a1c9b1eb4d5fc03279f3c56	29		
0x000000000000e05154F1ac00A950115eCa78024d	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c718c2fe836c1301e96876e4	26		
0x000000000000e0bB6721b22D396b917341B3172F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a125e59e3b9ce173029c3d2e95	31		
0x000000000000e0dBf167b676c5C58B239e21A35F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1dfcb3de1f6130e018e8b2fe6	9		
0x000000000000e2b8Ae461F4Fa6264bdEd463C043	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d75fd1becde4fe039028af7e	12		
0x000000000000e309fD7626446405a8f470Ca3152	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1854b2944b57de403df2950da	25		
0x000000000000e323813d63a5DF3Cd56bC936539b	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a112585b9c6b68c30112124692	24		
0x000000000000E3ba0C669F1443420456a7895e21	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b146c07c4ad3290201cf9a84	23		
0x000000000000E3D2FfE5bE832932488dc97dA1d2	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1043a690a824cb6001ff019ae	28		
0x000000000000E414D40753b5341888041073d74A	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11c5988ee8cfc8b0055afbf93	2		
0x000000000000E426bFd7Dcd68E1aFc34Af8B6E89	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a103d9ad76e40e580069916964	11		
0x000000000000e47E33F5F68763643953f4b4C2F2	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a183e5cf1a12e9dd0324cda752	14		
0x000000000000E49bb2627B5c59d4D063e23F6B42	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a151a21a892d317e00b4de3a32	5		
0x000000000000e4D3822b4dB2faA34Eab66F0BE53	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a10bc1fbfb00fe15000db6d086	18		
0x000000000000e578375a62066F1b577B42Ee4867	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a190488c326295dd01d23e2e92	4		
0x000000000000e6e972de120A6E29Fcb350aF60e6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11fccb767f122b1010d29504a	8		
0x000000000000e7592C72Ff5F76E29C34c373af4a	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f68d8b345be493029f8744a6	3		
0x000000000000e77B648018A2FFF087Fa99A313FC	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14e796bb0bb72450144d75120	25		
0x000000000000e7D4df1e80D2BEC14eBF11457803	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ba3c61a400ed0f01c837ff3b	19		
0x000000000000E9bE8470de82C77E9B9c2F5D9F2f	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a191658caa5f22f603c29316fb	19		
0x000000000000EA064Cd2ff19ebB106215958E4F6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1c6b756fb9ec42203df409bf7	0		
0x000000000000ea2Cb339f63A7e2be73697832C0c	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1588b5b56623c4e02bd36c09e	17		
0x000000000000eaAFc56e435429b4CBD641429890	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a16d8a2c37349fad0387228d97	29		
0x000000000000eb180d89A65382fcca4afb9d7C96	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11482c40be5b88602edc2d160	24		
0x000000000000Eb40081a66f61aC9cA9a7c399570	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a113d28ae7667bbf03e1740a7b	30		
0x000000000000Ec5bB812a072382f61Dd62E3D6c6	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ffa5677682e77c02b5a5477b	28		
0x000000000000Ec853a5F043eD656Fa21d14B16A1	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a131ec58d9f2f05002e87c620c	27		
0x000000000000eCaA3162fC1431E9f2F133415724	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ebccd9eb9001920102f8448b	12		
0x000000000000eD093aF1EFB15ea6195791C9032B	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a190d19734b7ab4f03951944cc	4		
0x000000000000EDa6ADc1D7F6a1091f3661d02e58	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a114bfed80f2b0540376c669fd	19		
0x000000000000ee1AEF0621C2f9e2fAB65C829EdA	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d124727fdbebe902e8b2ea2c	8		
0x000000000000ee7f279D468a59a9828b470105cA	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19da42dc113e3df02c6def745	19		
0x000000000000eFcc69868Dc476dAea62FE0Dc58D	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a12b6db569540640016c0c0726	20		
0x000000000000EFf6A4041Cca8e8D7D01EFe6e7af	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a11570fb4432e0b902b3f5f159	17		
0x000000000000F0b287c19f606bC3A471F260c502	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1fdacbdc9c0b26403e17431f4	13		
0x000000000000F4901018445c697e1e358DAb8dAD	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a193504ab8db09dd0096f7e01b	21		
0x000000000000F4a3109180d77f4d8242863c6e8A	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a17a320301fd88da01ca485af5	13		
0x000000000000f69c150aFEa8Cc4f8fC4462AdBB4	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a13ad26f2f0934b901902d3ac8	20		
0x000000000000F7D509a1583A2947059683137BcA	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a12c176515ee1fe70191935b7d	11		
0x000000000000f893CEE070d72ec7418e6dE2c602	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1a9d14047efd1cd024157f363	11		
0x000000000000FA4a009a0E6b5A457983d3E21d82	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14e714c919c11d302fad76639	11		
0x000000000000FACD60Ed64a84882B752B3766B85	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1bcd03559bb8ac303badbd3de	28		
0x000000000000fb2D57fc55f94a69cFfD01d13268	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1dbaed5d669542c00be880218	15		
0x000000000000FB874a9959A7C7b1B58c7F58452b	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a12e5c20330f8c0d03cb080d12	23		
0x000000000000FbEd71Cf013770F078B1cD241431	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1bd68c041d8203d00ee60c218	21		
0x000000000000fc0dD891863b898Fb2b9E6C6A98F	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a19e4e881ed2710900be62e590	12		
0x000000000000fC18A6C1139f25F62d964bF1d089	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a14fcdb617e5ad26002586d6f8	2		
0x000000000000FCff5346774366a0F503a40799a3	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a16ff80e2bb2627f00e03d4b1c	11		
0x000000000000fD0F530F0B6cB14b3d1b00A81b5B	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1ebaf03ae10b74f014fe3ffcc	4		
0x000000000000fDaD65E6239e8858FDBf11775D57	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1faa71eef303349005d9c1a7c	17		
0x000000000000FE8c0555184e44600c8B98a95222	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1b2a6e56c68baea003bffd594	13		
0x000000000000ff1F72EB9b4a215DDac4d9dDa3dA	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a181369280dea35202c6275b2f	11		
0x000000000000Ff944ed41CbFa03edc0b477cBbf4	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1d950b166d1357200c21530d8	26		
0x000000000000FfADa7c641E2aD6B13b51b50Cc94	16777216	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a1f03a05a8b523a602989260cb	31		
0x000000000000ffE5eFdB5AE76b9200263C58b4c0	314649014	0x82bf455e9ebd6a541ef10b683de1edcaf05ce7a15c19650e26fc010329d99434	1		
